sample_id,kingdom,tech_platform,coverage_hifi,syri_aln_coverage,gene_counts ,inv_count_total,inv_count_small_lt10kb,inv_count_medium_10kb_1Mb,inv_count_large_gt1Mb,inv_count_per_Gb,inv_len_mean_bp,inv_len_median_bp,sd_inv_length,q25_inv_length,q75_inv_length,min_inv_length,max_inv_length,mean_log10_inv_length,median_log10_inv_length,BUSCO_completeness,BUSCO_duplication,n_chromosomes,te_prop_genome,gene_density,asm_total_len_bp,asm_scaffold_N50_Mb,pi_genome_wide,indel_rate,inversions_with_tr,inversions_with_genes,breakpoint_genes,inversions_with_repeat
PRJEB61035,Metazoa,HiFi+Hi-C,,,41697,3,1,2,0,14.21973377,195430.3333,108658,249615.6598,54719.5,292755,781,476852,5.290991973,5.036061707,72.5,1.2,39,0.1737,0.216209,210974414,9,0.000301416,0.013082786,2,2,0,3
PRJEB61044,Metazoa,HiFi+Hi-C,,,41700,23,23,0,0,84.80706847,1596.391304,818,1895.019039,462.5,1862,212,7481,3.203139353,2.912753304,88.1,0.7,36,0.2942,0.300015,271203809,19,0.000800444,0.030896068,12,2,2,23
PRJEB61048,Metazoa,HiFi+Hi-C,,,152157,108,99,9,0,61.82404491,26372.31481,582,123433.6916,388.25,1327,201,971872,4.421148251,2.764922985,99,3.7,22,0.3286,0.131354,1746893141,87,0.007221149,0.028804949,69,20,23,93
PRJEB61126,Metazoa,HiFi+Hi-C,,,68435,73,64,4,5,170.4227033,132481.4658,556,455764.7598,403,1268,219,2371820,5.122155124,2.745074792,84.1,0.3,30,0.3299,0.468198,428346685,15,0.009741136,0.059615265,47,27,34,67
PRJEB61130,Metazoa,HiFi+Hi-C,,,47660,105,104,0,1,151.9394335,33893.08571,626,338355.4951,442,964,206,3467975,4.53011111,2.796574333,95.4,2.1,5,0.7093,0.098157,691064838,122,0.004145548,0.04931956,42,5,4,104
PRJEB61132,Metazoa,HiFi+Hi-C,,,60795,83,83,0,0,214.7139407,915.746988,460,1420.951509,326,839,200,8788,2.961775499,2.662757832,91.2,0.6,12,0.4385,0.401939,386560834,31,0.005923494,0.071151601,47,17,17,78
PRJEB61136,Metazoa,HiFi+Hi-C,,,171564,328,35,279,14,216.721677,372390.9329,81887.5,1835430.486,31593,197964.5,239,29692093,5.570999098,4.913217612,73.1,7.7,27,0.3435,0.166833,1513461895,96,0.004229918,0.030819382,320,258,181,325
PRJEB61332,Metazoa,HiFi+Hi-C,,,61921,72,63,5,4,103.880596,562254.25,1715,2643118.335,651.5,4389.75,199,19103995,5.749932747,3.234264124,93.9,1.2,7,0.5888,0.162122,693103455,109,0.002260966,0.03430209,39,12,7,71
PRJEB61336,Metazoa,HiFi+Hi-C,,,111688,39,38,0,1,63.50601207,30066.84615,426,182725.1808,305,765,210,1141894,4.478087875,2.629409599,98.8,0.6,21,0.281,0.532424,614115085,29,0.007542904,0.051142594,21,13,13,34
PRJEB61340,Metazoa,HiFi+Hi-C,,,56352,79,78,0,1,225.1508566,63929.50633,434,563036.8135,284,696.5,203,5004962,4.805701351,2.63748973,96,0.9,31,0.4144,0.422547,350875858,12,0.005431378,0.096425727,44,27,27,74
PRJEB61344,Metazoa,HiFi+Hi-C,,,66619,168,166,2,0,296.7673687,2541.690476,520.5,22055.96467,326.5,848.75,207,285458,3.405122662,2.716420734,96.6,1,31,0.4598,0.399621,566099975,19,0.004468646,0.144320335,81,50,56,164
PRJEB61346,Viridiplantae,HiFi+Hi-C,,,52593,28,3,25,0,170.0409946,157532.2857,93074,178880.5268,45000.75,224361,817,888150,5.197369574,4.968828379,88.2,0.7,20,0.254,0.688243,164666174,8,0.000236162,0.071987899,28,26,32,28
PRJEB61352,Metazoa,HiFi+Hi-C,,,60807,62,62,0,0,133.665535,963.6612903,477,1138.59371,332.25,916.75,220,6100,2.983924414,2.678518379,95.4,0.7,38,0.4783,0.437028,463844326,12,0.003448615,0.047842863,35,17,17,57
PRJEB61354,Metazoa,HiFi+Hi-C,,,71483,285,278,6,1,370.9201579,6782.473684,604,70825.91142,375,1192,203,1170653,3.831388117,2.781036939,95.4,0.6,30,0.54,0.305438,768359427,26,0.010066677,0.129052455,135,69,75,276
PRJEB61356,Metazoa,HiFi+Hi-C,,,68896,70,70,0,0,167.8555584,675.9428571,455,752.6611895,321.5,729.5,214,5643,2.829909983,2.658011397,96.4,0.9,31,0.3322,0.413701,417025213,14,0.012315939,0.085319966,31,20,21,48
PRJEB61358,Metazoa,HiFi+Hi-C,,,100301,296,290,4,2,305.258314,26953.37838,562,362757.8487,352.75,1076,199,6056055,4.430613208,2.749736316,96.1,1.9,29,0.6081,0.299701,969670559,34,0.005802249,0.143348187,174,76,81,284
PRJEB61360,Metazoa,HiFi+Hi-C,,,45309,100,99,0,1,364.2771815,22549.07,438,217771.6613,379.25,1258,252,2178482,4.353128635,2.641474111,94.2,0.4,29,0.3152,0.379869,274516234,10,0.00564554,0.097359439,70,21,20,95
PRJEB61364,Metazoa,HiFi+Hi-C,,,68497,137,135,0,2,253.664266,44627.75912,508,427678.4979,357,883,206,4888005,4.64960508,2.705863712,96.9,1.5,31,0.4383,0.42054,540083955,18,0.007323026,0.094178904,67,47,49,134
PRJEB61370,Metazoa,HiFi+Hi-C,,,57148,81,81,0,0,259.768349,751.8024691,543,757.5684527,346,777,207,4896,2.876103748,2.73479983,97,0.4,30,0.3616,0.444203,311816279,11,0.007176252,0.133924856,52,23,24,74
PRJEB61437,Metazoa,HiFi+Hi-C,,,59588,56,49,5,2,248.8950571,147256.2679,693,699930.9824,420.25,1839.25,216,3853978,5.168073789,2.840733235,91.5,0.9,14,0.3739,0.425855,224994424,16,0.005873102,0.061068467,46,13,14,54
PRJEB61482,Metazoa,HiFi+Hi-C,,,43772,129,118,9,2,512.1282571,101491.2093,557,683790.4878,382,868,221,6441846,5.006428427,2.745855195,86.3,1,15,0.3125,0.370168,251890026,22,0.010172165,0.061448541,105,29,21,107
PRJEB61484,Metazoa,HiFi+Hi-C,,,41900,22,14,6,2,69.2261707,203603.0455,1069.5,492720.1211,734,21548.5,256,1996909,5.30878427,3.029180789,97.9,0.4,35,0.3791,0.235683,317798887,14,0.002000729,0.040346455,11,7,3,22
PRJEB61492,Metazoa,HiFi+Hi-C,,,49426,11,9,1,1,43.1199256,1314721.091,613,4268039.011,387,5169,208,14181096,6.11883363,2.787460475,98.7,0.7,11,0.2894,0.349328,255102481,21,0.0001889,0.013247278,6,5,4,10
PRJEB61494,Metazoa,HiFi+Hi-C,,,44043,2,0,2,0,5.586682549,280091,280091,161787.4457,222890.5,337291.5,165690,394492,5.447299154,5.447299154,97.6,0.4,13,0.481,0.281383,357994209,31,5.44E-05,0.008678858,2,2,0,2
PRJEB61496,Metazoa,HiFi+Hi-C,,,139594,30,23,4,3,68.7990569,631330.5,605.5,1782895.905,329.5,2485,228,6353243,5.800256771,2.782114147,97.9,0,15,0.4524,0.579089,436052489,31,0.003751273,0.038840867,22,16,17,27
PRJEB61498,Metazoa,HiFi+Hi-C,,,67768,44,38,4,2,135.4454191,99407.5,616.5,420928.4899,392.5,2047.5,200,2563609,4.997419152,2.789933081,93.5,0.7,13,0.4255,0.319446,324854102,32,0.004813604,0.101507004,23,19,17,40
PRJEB61500,Metazoa,HiFi+Hi-C,,,71499,125,108,14,3,269.9205635,65620.336,717,270676.6015,428,1524,208,1825556,4.81703845,2.855519156,97.3,0.7,19,0.5639,0.325079,463099211,25,0.007634796,0.061842936,85,45,45,106
PRJEB61502,Metazoa,HiFi+Hi-C,,,57534,43,42,1,0,133.9883982,1075.27907,460,2242.542789,302.5,889,201,14167,3.031521192,2.662757832,93.8,0.4,28,0.3544,0.428475,320923308,12,0.005255906,0.079954216,24,17,18,38
PRJEB61504,Metazoa,HiFi+Hi-C,,,58709,119,117,2,0,264.0002189,2712.89916,682,13523.66377,466.5,1279,221,111692,3.433433651,2.833784375,81,0.6,3,0.5231,0.234386,450757202,148,0.001667227,0.133647676,78,16,13,114
PRJEB61697,Fungi,HiFi+Hi-C,,,22176,6,3,3,0,188.3406644,11743.66667,6394.5,14349.88719,1353.5,16669,669,37237,4.069803716,3.805806592,97.2,0.7,14,0.3747,0.466671,31857167,2,0.003542688,0.087808038,4,1,1,6
PRJEB61851,Viridiplantae,HiFi+Hi-C,,,214088,8,1,4,3,8.617560459,1558270.75,294427,2066926.001,142989.25,2833441.75,8078,4735016,6.192642919,5.468977634,99.8,96.8,22,0.6843,0.279473,928336974,41,8.09E-05,0.010714503,7,5,2,8
PRJEB63411,Metazoa,HiFi+Hi-C,,,37350,31,29,2,0,116.6837352,6111.741935,378,22490.79793,328.5,586.5,233,109968,3.786165008,2.5774918,62.2,0.4,17,0.3063,0.461675,265675417,16,0.015454864,0.086303726,17,9,7,22
PRJEB63419,Metazoa,HiFi+Hi-C,,,68191,122,113,8,1,232.9719027,38443.5,442.5,389305.9719,327,774.25,199,4301465,4.58482292,2.645913275,95.1,0.9,29,0.4317,0.382108,523668299,18,0.013735487,0.088584128,55,29,29,95
PRJEB63421,Metazoa,HiFi+Hi-C,,,105615,132,108,20,4,178.8115845,106573.0227,690,534782.2057,404.75,1369.25,223,5675213,5.027647284,2.838849091,95.1,1.2,12,0.553,0.31843,738207205,81,0.002274466,0.097810509,73,45,31,114
PRJEB63423,Metazoa,HiFi+Hi-C,,,78107,135,126,9,0,220.5199772,10071.1037,480,61929.47799,311.5,844.5,204,679736,4.003077068,2.681241237,96.6,0.6,31,0.5058,0.373604,612189434,21,0.003926486,0.140737969,80,42,40,132
PRJEB63427,Metazoa,HiFi+Hi-C,,,52353,140,137,3,0,406.5009502,7018.371429,854,55576.13612,512.25,1182,234,633722,3.846236348,2.931457871,93.6,1,6,0.4102,0.324642,344402639,60,0.007358957,0.036598781,97,36,34,91
PRJEB63431,Metazoa,HiFi+Hi-C,,,64681,96,89,7,0,289.43581,16160.86458,547.5,82958.77263,353.5,1481.75,218,728030,4.208464591,2.738384124,97.3,1.6,31,0.3548,0.45851,331679760,11,0.00706329,0.117714959,53,31,31,85
PRJEB63433,Metazoa,HiFi+Hi-C,,,77332,148,140,8,0,242.1132825,6779.722973,482.5,53521.79764,340.25,831,204,639436,3.831211948,2.683497318,97.3,1.2,31,0.4655,0.357584,611284100,21,0.007719001,0.09541305,71,40,41,137
PRJEB63437,Metazoa,HiFi+Hi-C,,,74917,136,117,17,2,222.4472138,70544.63235,432,469253.4149,317.25,851,219,4669814,4.848463974,2.635483747,96.7,0.9,27,0.5601,0.39559,611381000,24,0.007897684,0.119127458,74,49,43,125
PRJEB63439,Metazoa,HiFi+Hi-C,,,67149,126,124,1,1,218.9759448,22797.63492,515,234042.9907,383.75,973.25,212,2625087,4.357889795,2.711807229,96.4,1.3,30,0.5499,0.378267,575405669,20,0.009122819,0.10788457,60,35,38,116
PRJEB63441,Metazoa,HiFi+Hi-C,,,69804,87,83,4,0,187.3484549,2872.402299,500,12843.30051,327.5,781,203,105184,3.458245266,2.698970004,97.2,1,30,0.4417,0.409876,464375327,16,0.006170124,0.040947815,59,30,29,82
PRJEB63443,Metazoa,HiFi+Hi-C,,,74196,169,165,4,0,331.8242959,1700.218935,681,5696.904197,419,1331,199,66326,3.230504848,2.833147112,95.2,0.4,31,0.4079,0.363414,509305684,18,0.006504754,0.126724488,102,41,42,155
PRJEB63445,Metazoa,HiFi+Hi-C,,,94157,122,114,4,4,171.3823027,132402.3197,809.5,756723.6289,472.75,1446.5,222,5970694,5.121895594,2.908216853,97.3,1.2,8,0.5448,0.397413,711858798,88,0.007637075,0.1354289,54,45,41,114
PRJEB63486,Metazoa,HiFi+Hi-C,,,34273,95,91,4,0,243.1573998,3876.557895,1181,15359.44113,752.5,1979,233,114926,3.588446274,3.072249898,95.5,1.5,4,0.3736,0.127179,390693436,121,0.007689667,0.067033654,59,7,10,82
PRJEB63490,Metazoa,HiFi+Hi-C,,,60892,96,86,9,1,287.7915532,34429.67708,541,267156.796,301.5,1137,209,2610425,4.536932949,2.733197265,94.9,0.7,34,0.3757,0.442015,333574766,12,0.008917285,0.156297572,47,45,39,79
PRJEB63492,Metazoa,HiFi+Hi-C,,,56044,83,80,2,1,235.2831962,26309.6747,624,218524.4129,375,1004.5,199,1990498,4.420115478,2.79518459,96,0.9,25,0.382,0.430843,352766374,14,0.010005241,0.08214096,44,28,27,72
PRJEB63498,Metazoa,HiFi+Hi-C,,,196306,52,41,7,4,76.55155411,230593.1923,883,741799.2852,468.25,3533.75,258,4772978,5.362846482,2.945960704,96.4,0.4,24,0.2598,0.640692,679280788,30,0.005093928,0.048792243,36,33,40,51
PRJEB63502,Metazoa,HiFi+Hi-C,,,53863,75,71,3,1,238.7247089,30670.82667,351,189473.6404,298,558.5,223,1567150,4.486725482,2.545307116,79.5,0.3,36,0.4631,0.413502,314169406,12,0.009191989,0.090496493,27,18,16,64
PRJEB63508,Metazoa,HiFi+Hi-C,,,60745,152,132,16,4,264.7828403,289848.9474,657,2594260.689,399,1259,202,31139693,5.462171728,2.81756537,92.9,1.6,3,0.5659,0.252134,574055327,202,0.000315475,0.048478108,117,54,50,0
PRJEB63510,Metazoa,HiFi+Hi-C,,,47972,152,150,2,0,429.6359583,1345.407895,711,3363.838846,414.75,1543,206,31533,3.128853972,2.851869601,95.1,0.4,4,0.3921,0.246005,353787892,103,0.010911828,0.119031918,76,15,15,138
PRJEB63618,Metazoa,HiFi+Hi-C,,,187797,27,18,6,3,35.80303395,487256.6667,885,1381845.401,530.5,101902.5,290,5713323,5.68775779,2.946943271,98.7,0.6,22,0.41,0.714531,754126034,32,0.002381093,0.035116789,22,22,29,26
PRJEB63620,Metazoa,HiFi+Hi-C,,,188597,174,151,20,3,225.0386749,73213.43678,594.5,388582.5796,376.25,1236,204,3838380,4.864590794,2.774151859,96.7,2.1,13,0.4323,0.596747,773200429,60,0.007482455,0.175442749,107,102,121,147
PRJEB63624,Metazoa,HiFi+Hi-C,,,95968,91,77,13,1,207.8211427,63638.87912,1248,395703.3324,545.5,3396.5,207,3670352,4.803722522,3.096214585,74.1,1.9,5,#N/A,0.60204,437876526,79,0.001737235,0.080448331,86,56,65,0
PRJEB63650,Metazoa,HiFi+Hi-C,,,290447,4,0,2,2,2.156488884,1238408,1249098.5,714098.2776,829702,1657804.5,397765,2057670,6.092863749,6.096596687,97.8,93.9,26,0.5625,0.456485,1854866969,69,1.42E-05,0.011024479,4,4,3,4
PRJEB64061,Metazoa,HiFi+Hi-C,,,66853,104,103,1,0,244.6490668,2416.144231,541,16985.15849,371.5,942.75,212,173806,3.383122856,2.733197265,93.5,1.2,10,0.3906,0.297384,425098699,46,0.00878257,0.050527262,49,27,26,89
PRJEB64067,Metazoa,HiFi+Hi-C,,,110908,76,66,7,3,109.9512968,225737.7105,494.5,1103876.359,406.25,873.75,220,7960260,5.353604116,2.694166296,97.9,0.7,23,0.363,0.494168,691215131,30,0.007381679,0.05455489,51,36,34,75
PRJEB64069,Metazoa,HiFi+Hi-C,,,132776,83,64,16,3,127.5911116,158217.7108,699,723237.3341,402.5,5536,214,5441080,5.199255097,2.844477176,98.7,0.3,24,0.2948,0.534523,650515533,29,0.006421271,0.063537883,58,36,37,79
PRJEB64071,Metazoa,HiFi+Hi-C,,,174910,158,116,33,9,152.4391213,252978.2089,811,1031832.309,447.75,28662.75,204,10287817,5.403083113,2.909020854,92.7,3.1,16,0.5537,0.563308,1036479341,69,0.004097747,0.100155685,123,87,91,152
PRJEB64077,Metazoa,HiFi+Hi-C,,,71667,39,34,5,0,124.2915406,2920.589744,694,6112.091785,395.5,1088,275,26974,3.465470556,2.84135947,91.8,2.5,5,0.3914,0.456076,313778394,63,0.001358349,0.041264653,32,18,18,37
PRJEB64079,Metazoa,HiFi+Hi-C,,,133449,38,23,11,4,82.82484184,397861.5,2067,1027048.235,598.5,88828,217,3962976,5.599731916,3.315340477,94.2,0.6,28,0.299,0.597265,458799548,17,0.000962649,0.06582236,28,27,30,32
PRJEB64081,Metazoa,HiFi+Hi-C,,,82000,96,84,9,3,188.7686221,99287.9375,538,446743.025,364,1381,213,3828251,4.996896489,2.730782276,93,0.3,36,0.6146,0.353567,508559097,21,0.002691202,0.028925937,57,33,29,78
PRJEB64083,Metazoa,HiFi+Hi-C,,,98547,435,421,9,5,341.3785975,45988.29655,549,409806.6953,383.5,880.5,200,6241603,4.662647323,2.739572344,95.1,1,11,0.7839,0.224376,1274245085,123,0.005349066,0.150406849,219,132,128,425
PRJEB64085,Metazoa,HiFi+Hi-C,,,54633,81,78,0,3,285.4156956,95088.45679,431,486215.6302,296,743,201,2829010,4.978127799,2.63447727,92.3,0.6,28,0.3269,0.438389,283796586,10,0.008848812,0.123933007,47,29,27,78
PRJEB64087,Metazoa,HiFi+Hi-C,,,54889,116,107,6,3,236.0739508,62382.06034,578,406736.3454,369.75,1084.75,205,3813229,4.795059714,2.761927838,94.2,0.6,29,0.4241,0.353542,491371452,18,0.013428001,0.105894554,52,38,41,101
PRJEB64089,Metazoa,HiFi+Hi-C,,,69525,167,158,5,4,257.2869658,93072.97605,566,623805.9671,336,1046.5,200,6036868,4.968823601,2.752816431,96.9,1,31,0.6206,0.257025,649080685,22,0.001330469,0.0759386,92,37,35,161
PRJEB64095,Metazoa,HiFi+Hi-C,,,157880,352,333,16,3,231.6155208,29407.53409,718,206368.757,458.5,1299,207,3232090,4.468458609,2.856124444,96.4,2.4,10,0.7187,0.25484,1519759983,156,0.011923354,0.150110255,169,80,70,336
PRJEB64099,Metazoa,HiFi+Hi-C,,,81003,781,757,14,10,861.7837891,44550.58771,1212,400563.7993,637,1617,199,8195607,4.648853438,3.08350262,91.4,1.6,18,0.7223,0.183501,906259795,70,0.011247597,0.087629185,207,148,131,767
PRJEB64103,Metazoa,HiFi+Hi-C,,,146191,112,45,64,3,95.30899776,326752.7321,29129.5,2330793.204,1121,66675,213,24565768,5.514219228,4.46433303,87.4,2.7,3,0.6337,0.23684,1175125147,326,0.000393811,0.048460826,92,66,35,110
PRJEB64107,Metazoa,HiFi+Hi-C,,,126965,230,194,27,9,234.4337348,211327.3652,766.5,1222651.498,370.75,1821,204,12666953,5.324955738,2.884512159,96.3,1.6,17,0.703,0.302655,981087471,66,0.005304916,0.223843359,155,79,70,222
PRJEB64109,Metazoa,HiFi+Hi-C,,,152051,264,174,85,5,270.9413052,90984.38636,1519,664267.0628,543.5,33972.5,202,10316276,4.95896687,3.181557774,95.4,1.8,3,0.6041,0.258036,974380779,335,4.86E-05,0.014404617,213,126,73,257
PRJEB64111,Metazoa,HiFi+Hi-C,,,68977,241,235,6,0,232.7816438,3292.771784,582,24646.49292,390,965,199,367476,3.517561632,2.764922985,95.4,1.2,5,0.6349,0.145551,1035305001,195,0.000746326,0.087023984,135,29,25,235
PRJEB64155,Metazoa,HiFi+Hi-C,,,169762,49,48,1,0,87.45597513,1171.591837,480,4132.889727,348,664,220,29354,3.068776337,2.681241237,92.3,0.9,28,0.4725,0.699515,560281901,20,0.010611746,0.131225796,22,36,40,45
PRJEB64715,Metazoa,HiFi+Hi-C,,,48691,123,109,14,0,330.890765,10952.10569,744,41795.78862,395,1742.5,218,346525,4.039497626,2.871572936,96.9,1.5,16,0.4846,0.365484,371723883,25,0.005556007,0.099530166,63,54,49,123
PRJEB64719,Metazoa,HiFi+Hi-C,,,51794,18,12,5,1,84.30298786,333772,1449.5,1261711.127,427.75,16249,232,5369126,5.523449901,3.16121822,88.8,0,12,0.2937,0.406048,213515564,21,0.009124996,0.071206294,16,13,12,18
PRJEB64745,Metazoa,HiFi+Hi-C,,,105576,29,20,9,0,27.79910435,50610.55172,2383,162001.8381,595,15497,273,639976,4.704241072,3.377124042,94.8,0.3,43,0.1152,0.148322,1043199077,76,0.009272592,0.019548079,25,7,9,0
PRJEB64765,Viridiplantae,HiFi+Hi-C,,,99895,8,5,3,0,25.0456206,127847.25,2353.5,237094.9442,645.75,161654,329,684883,5.106691391,3.371714203,99,15.2,16,0.4337,0.391333,319417120,19,0.001468195,0.036031794,6,3,1,7
PRJEB64942,Metazoa,HiFi+Hi-C,,,148227,30,20,10,0,42.3744941,21887.4,1503.5,46452.77267,668.5,24346,230,235616,4.340194175,3.177103432,96.7,0,23,0.2459,0.579808,707973054,31,0.002315745,0.040211335,22,17,19,29
PRJEB64950,Metazoa,HiFi+Hi-C,,,118872,96,79,15,2,139.65293,89230.39583,828.5,672692.1699,415.25,3021.25,205,6507494,4.95051282,2.918292513,95.4,0.1,24,0.27,0.524806,687418445,30,0.003675947,0.03476568,60,42,42,85
PRJEB64952,Metazoa,HiFi+Hi-C,,,45394,4,2,1,1,11.5380625,755096,341177.5,1102700.882,787,1095486.5,481,2337548,5.87800217,5.532980383,97,2.4,11,0.4854,0.279405,346678656,32,2.75E-05,0.011727915,4,2,0,4
PRJEB64954,Metazoa,HiFi+Hi-C,,,68977,115,112,1,2,284.1714086,60802.23478,630,443769.0401,368.5,1314.5,199,3970695,4.783919542,2.799340549,97.9,1.2,44,0.4214,0.455914,404685329,17,0.006558797,0.061175458,65,40,37,110
PRJEB64966,Metazoa,HiFi+Hi-C,,,2484,2,0,1,1,6.114704388,910062,910062,962728.711,569686,1250438,229310,1590814,5.959070981,5.959070981,97,0.9,45,0.3695,0.011391,327080407,20,0.002658904,0.027972465,2,0,0,2
PRJEB64976,Metazoa,HiFi+Hi-C,,,42340,46,33,13,0,153.6737196,11415.41304,624,21583.79033,428,23029,238,118071,4.05749163,2.79518459,98.5,0.9,30,0.3639,0.213509,299335502,16,0.000389992,0.029185242,41,1,1,45
PRJEB65182,Metazoa,HiFi+Hi-C,,,174191,128,67,59,2,66.27083178,186415.4063,3860,1158369.636,757.5,131389.75,224,13076379,5.270481802,3.586587305,87.6,8,13,0.3904,0.127737,1931468137,171,0.004756948,0.026212457,113,60,59,121
PRJEB65184,Metazoa,HiFi+Hi-C,,,87697,138,131,5,2,100.8855719,246778.7464,942.5,2434689.871,557,1838.25,207,28086695,5.392307754,2.974281359,96.9,1.2,17,0.4131,0.172233,1367886383,93,0.00369321,0.052222233,91,28,24,127
PRJEB65186,Metazoa,HiFi+Hi-C,,,71262,25,15,10,0,38.64570821,60596.68,1894,146858.813,982,45461,287,692380,4.78244883,3.277379975,89.4,0.6,23,0.2372,0.492223,646902364,29,0.004111226,0.06066896,20,17,22,23
PRJEB65188,Metazoa,HiFi+Hi-C,,,59709,155,145,8,2,367.8522595,81178.76774,513,603567.8744,366.5,809,229,5367544,4.909442455,2.710117365,84.2,1.2,11,0.5544,0.381994,421364817,37,0.009674694,0.077413085,83,64,67,128
PRJEB65196,Metazoa,HiFi+Hi-C,,,69293,4,4,0,0,7.034253705,2506.75,1579,2957.466638,346.75,3739,283,6586,3.399111024,3.19838213,95.5,1.3,31,0.5373,0.357373,568645967,20,0.010662456,0.115115452,2,1,1,4
PRJEB65200,Metazoa,HiFi+Hi-C,,,48543,65,59,5,1,214.6958773,52571.61538,446,270705.5918,314,771,202,1973474,4.720751322,2.649334859,72.5,0.3,23,0.3783,0.436594,302753834,16,0.008146274,0.135897789,38,26,27,57
PRJEB65202,Metazoa,HiFi+Hi-C,,,82971,205,180,17,8,287.5963632,157757.0488,934,857993.7092,553,1684,200,10384998,5.197988773,2.970346876,93.3,1.3,14,0.6432,0.227694,712804563,63,0.010854662,0.114354117,113,48,33,158
PRJEB65204,Metazoa,HiFi+Hi-C,,,60281,104,90,11,3,179.8070718,61145.14423,965,285011.7181,433.75,1977,218,2061323,4.786361974,2.984527313,80.2,1.2,3,0.6566,0.1877,578397718,162,0.004699305,0.091394994,65,28,20,103
PRJEB65206,Metazoa,HiFi+Hi-C,,,56715,112,104,8,0,326.8582605,3550.4375,476,14505.65792,309.75,888.25,200,130289,3.550281872,2.677606953,95.8,1.9,36,0.434,0.422597,342656171,12,0.005349639,0.149544235,74,36,32,105
PRJEB65208,Metazoa,HiFi+Hi-C,,,177239,265,205,49,11,202.8383715,158187.1623,831,681232.914,435,5865,217,5609623,5.199171235,2.919601024,98.1,0.6,14,0.5189,0.429161,1306458921,92,0.013857858,0.183195225,167,109,96,242
PRJEB65210,Metazoa,HiFi+Hi-C,,,28061,40,23,15,2,37.24977467,86523.8,6669.5,318077.5904,1538,28369.5,204,1769882,4.937135585,3.824093277,95.1,0,43,0.0985,0.200303,1073831999,78,0.002843781,0.014079938,31,12,12,0
PRJEB65216,Viridiplantae,HiFi+Hi-C,,,113628,1,1,0,0,2.789805925,4830,4830,,4830,4830,4830,4830,3.683947131,3.683947131,97.7,10.1,8,0.5017,0.490014,358447873,301,6.73E-06,0.006634109,1,1,2,1
PRJEB65222,Viridiplantae,HiFi+Hi-C,,,130697,36,30,3,3,71.10235032,548993.0833,1009,2244084.29,624,2835.75,253,13145823,5.739566873,3.003891166,99.4,54.4,17,0.5462,0.33674,506312377,30,0.011429722,0.120537344,25,9,4,36
PRJEB65228,Metazoa,HiFi+Hi-C,,,90545,196,173,22,1,271.5839155,16205.46939,782,86483.12714,411,1887,204,1057695,4.209661615,2.893206753,78.1,2.8,17,0.6437,0.255979,721692224,108,0.008657471,0.183243499,128,57,52,188
PRJEB65230,Metazoa,HiFi+Hi-C,,,61327,56,50,5,1,109.9110916,87315.58929,501.5,549334.4849,320.75,1435.75,203,4096666,4.941091789,2.700270937,91.4,1.2,29,0.5396,0.363622,509502719,20,0.010555769,0.136800402,24,11,11,52
PRJEB65232,Metazoa,HiFi+Hi-C,,,41054,11,6,2,3,66.09355424,1311934.818,7433,2324282.925,622,1898690.5,247,7227260,6.117912258,3.871164133,89.1,4.8,6,0.1324,0.40283,166430753,28,0.003334418,0.018603591,6,8,6,9
PRJEB65258,Metazoa,HiFi+Hi-C,,,247793,18,5,12,1,18.63400935,184638.9444,23325,332288.9702,8547.75,202301.75,363,1315313,5.266323309,4.367821652,90,2.5,45,0.3246,0.595317,965975688,31,0.004543227,0.047955818,18,12,16,18
PRJEB65262,Metazoa,HiFi+Hi-C,,,171037,115,93,16,6,143.1770545,146722.0783,659,627721.0531,404.5,1613.5,203,4554579,5.16649547,2.818885415,98.7,1.2,21,0.3628,0.636987,803201326,34,0.00565304,0.126111536,71,59,66,111
PRJEB65375,Metazoa,HiFi+Hi-C,,,115398,26,9,17,0,45.78603418,69329.23077,23461,161956.2636,2877,52201,207,820110,4.840916382,4.37034652,98.1,0.4,25,0.2234,0.588936,567858747,24,0.001324741,0.045263252,23,18,24,25
PRJEB65391,Metazoa,HiFi+Hi-C,,,93393,57,55,2,0,71.25203442,7386.350877,594,34445.55965,343,993,253,191179,3.868429934,2.773786445,96.9,0.7,31,0.5559,0.362471,799977158,27,0.01080328,0.16059235,30,6,4,53
PRJEB65393,Metazoa,HiFi+Hi-C,,,102057,435,407,26,2,553.351348,17889.78161,869,111302.7152,448,1538.5,200,1615592,4.252605039,2.939019776,95.1,1,5,0.6411,0.280959,786118985,194,0.007127222,0.176726534,305,117,104,342
PRJEB65405,Metazoa,HiFi+Hi-C,,,411087,386,370,16,0,207.4748706,4178.5,916,18976.54594,442.25,1737.25,207,220964,3.621020407,2.961895474,93.9,0.6,12,0.4212,0.600425,1860466277,154,0.008038622,0.069844311,193,197,222,355
PRJEB65657,Viridiplantae,HiFi+Hi-C,,,85243,7,7,0,0,17.11773588,1895,1247,1945.414523,631,2391,337,5637,3.277609214,3.095866453,98.7,3.3,15,0.6383,0.291541,408932586,28,0.000937603,0.032821444,4,3,4,7
PRJEB65661,Metazoa,HiFi+Hi-C,,,63241,46,44,2,0,86.7975354,1756.347826,578,3828.283417,376.25,1422.5,212,24209,3.244610528,2.761927838,97.2,0.6,32,0.4522,0.324166,529968965,19,0.003115477,0.126374128,24,11,10,42
